record_id,protocol_id,scenario,scenario_index,method,training_seed,evaluation_episode_index,evaluation_seed_e,robot_random_seed,pedestrian_random_seed,robot_count,pedestrian_present,max_steps,control_step_s,safety_envelope,deterministic_action,start_xy_perturbation_m,start_yaw_perturbation_rad,pedestrian_phase_min_s,pedestrian_phase_max_s,pedestrian_speed_factor_min,pedestrian_speed_factor_max,successful_robots,fully_successful_episode,collision_episode,rr_collision_count,rp_collision_count,obstacle_collision_count,timeout_failure_count,deadlock_failure_count,rr_near_miss_count,rp_near_miss_count,average_completion_time_s,makespan_s,flowtime_s,average_waiting_time_s,average_path_length_m,astar_reference_path_length_m,executed_to_astar_ratio,trajectory_straightness,turning_per_m_rad_per_m,sharp_turn_count,min_rr_center_distance_m,min_rp_center_distance_m,safety_filter_intervention_count,safety_filter_evaluated_command_count,intervention_ratio,mean_normalized_intervention_magnitude,max_normalized_intervention_magnitude,pre_filter_min_pred_rr_distance_m,pre_filter_min_pred_rp_distance_m,pre_filter_rr_risk_observation_count,pre_filter_rp_risk_observation_count,mean_policy_inference_time_ms,p95_policy_inference_time_ms,mean_control_step_time_ms,episode_wall_time_s,real_time_factor,checkpoint_sha256,source_commit,config_sha256
main__static_clutter__IPPO__seed2__ep09,main_comparison,static_clutter,0,IPPO,2,9,20009,20009060036,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,37.814973,39.753557,151.259894,2.25076,17.609733,21.1752,0.8316,0.721712,1.071356,3,0.716346,N/A,595,2225,0.267415730337079,0.115096,0.984015,0.608894,,265,,1.006,1.4403,1.2807,41.2658,0.952381,7664b87f463a816a175c46705ffe15c4a380bc1ca435ebacac363077740341ee,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__static_clutter__IPPO__seed3__ep00,main_comparison,static_clutter,0,IPPO,3,0,30000,30000090000,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,33.742076,39.382592,134.968305,2.030048,17.001263,21.1752,0.8029,0.726033,1.17168,1,0.601894,N/A,391,1455,0.26872852233677,0.111481,1.013985,0.51161,,240,,0.8417,1.4906,1.4459,41.1523,0.952381,3d2f89067b4858912f03a60135774c769f58f28ec0a9ba4e550afca8b4b30a97,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__static_clutter__IPPO__seed3__ep01,main_comparison,static_clutter,0,IPPO,3,1,30001,30001090004,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,37.802007,38.959643,151.208028,2.054556,16.491757,21.3002,0.7743,0.722881,0.935391,1,0.66059,N/A,323,1182,0.27326565143824,0.109674,0.984015,0.561501,,225,,1.0596,1.6399,1.338,40.1112,0.952381,3d2f89067b4858912f03a60135774c769f58f28ec0a9ba4e550afca8b4b30a97,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__static_clutter__IPPO__seed3__ep02,main_comparison,static_clutter,0,IPPO,3,2,30002,30002090008,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,39.027422,39.232559,156.109688,1.480863,17.251465,21.3627,0.8076,0.746929,1.091401,0,0.598813,N/A,405,1784,0.227017937219731,0.12259,1.013985,0.508991,,218,,0.7511,1.8381,1.3682,38.4032,0.952381,3d2f89067b4858912f03a60135774c769f58f28ec0a9ba4e550afca8b4b30a97,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__static_clutter__IPPO__seed3__ep03,main_comparison,static_clutter,0,IPPO,3,3,30003,30003090012,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,35.075608,38.857331,140.302433,1.523603,16.898356,21.3627,0.791,0.70931,0.87214,1,0.613577,N/A,328,1292,0.253869969040248,0.125738,0.984015,0.521541,,219,,0.9718,1.7765,1.2614,36.448,0.952381,3d2f89067b4858912f03a60135774c769f58f28ec0a9ba4e550afca8b4b30a97,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__static_clutter__IPPO__seed3__ep04,main_comparison,static_clutter,0,IPPO,3,4,30004,30004090016,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,35.356514,39.641997,141.426058,2.056458,17.42532,21.4877,0.8109,0.716768,0.989883,1,0.644839,N/A,398,1521,0.261669953977646,0.125057,1.013985,0.548114,,199,,0.9514,1.4149,1.3225,35.4046,0.952381,3d2f89067b4858912f03a60135774c769f58f28ec0a9ba4e550afca8b4b30a97,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__static_clutter__IPPO__seed3__ep05,main_comparison,static_clutter,0,IPPO,3,5,30005,30005090020,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,35.218783,39.214274,140.875134,2.147735,17.862133,21.2377,0.8411,0.732252,1.038837,0,0.658751,N/A,419,1517,0.276203032300593,0.098432,0.984015,0.559938,,224,,0.8863,1.4434,1.3897,37.1949,0.952381,3d2f89067b4858912f03a60135774c769f58f28ec0a9ba4e550afca8b4b30a97,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__static_clutter__IPPO__seed3__ep06,main_comparison,static_clutter,0,IPPO,3,6,30006,30006090024,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,35.505113,36.215766,142.02045,1.937825,17.808215,21.3002,0.8361,0.731297,1.108607,0,0.664028,N/A,360,1420,0.253521126760563,0.112885,1.013985,0.564424,,321,,0.961,1.3124,1.1342,36.765,0.952381,3d2f89067b4858912f03a60135774c769f58f28ec0a9ba4e550afca8b4b30a97,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__static_clutter__IPPO__seed3__ep07,main_comparison,static_clutter,0,IPPO,3,7,30007,30007090028,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,37.350436,38.360574,149.401742,2.137478,17.718483,21.3627,0.8294,0.742023,0.978076,0,0.659629,N/A,361,1475,0.244745762711864,0.124994,0.984015,0.560685,,255,,0.7449,1.4521,1.3567,38.6965,0.952381,3d2f89067b4858912f03a60135774c769f58f28ec0a9ba4e550afca8b4b30a97,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__static_clutter__IPPO__seed3__ep08,main_comparison,static_clutter,0,IPPO,3,8,30008,30008090032,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,33.206714,38.932895,132.826854,2.251037,16.963572,21.0502,0.8059,0.747354,1.006057,1,0.615642,N/A,313,1183,0.26458157227388,0.113881,1.013985,0.523296,,200,,0.8582,1.7079,1.4013,33.1243,0.952381,3d2f89067b4858912f03a60135774c769f58f28ec0a9ba4e550afca8b4b30a97,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__static_clutter__IPPO__seed3__ep09,main_comparison,static_clutter,0,IPPO,3,9,30009,30009090036,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,32.212273,39.154,128.849093,1.705341,17.364053,21.1752,0.82,0.748873,1.062005,0,0.649994,N/A,305,1176,0.259353741496599,0.102925,0.984015,0.552495,,214,,0.7587,1.6329,1.2498,40.5312,0.952381,3d2f89067b4858912f03a60135774c769f58f28ec0a9ba4e550afca8b4b30a97,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__static_clutter__IPPO__seed4__ep00,main_comparison,static_clutter,0,IPPO,4,0,40000,40000120000,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,36.920454,38.193285,147.681816,1.945046,17.769441,21.2377,0.8367,0.729257,0.948507,0,0.631807,N/A,393,1213,0.3239901071723,0.112049,1.013985,0.537036,,206,,0.7323,1.8465,1.1927,34.1161,0.952381,9ce87c00805ddeaf59283931abc8d72ac6818b0e69a066945d97a16097d121f7,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__static_clutter__IPPO__seed4__ep01,main_comparison,static_clutter,0,IPPO,4,1,40001,40001120004,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,36.304337,37.297353,145.217349,2.119908,17.246161,21.2377,0.8121,0.734699,1.012223,1,0.598886,N/A,466,1478,0.315290933694181,0.111312,0.984015,0.509053,,264,,0.9329,1.6165,1.1396,34.7854,0.952381,9ce87c00805ddeaf59283931abc8d72ac6818b0e69a066945d97a16097d121f7,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__static_clutter__IPPO__seed4__ep02,main_comparison,static_clutter,0,IPPO,4,2,40002,40002120008,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,36.607892,37.881038,146.431567,2.010939,16.916142,21.4252,0.7895,0.757624,1.055362,0,0.598878,N/A,412,1298,0.317411402157165,0.107433,1.013985,0.509046,,188,,0.8023,1.3142,1.2199,39.1342,0.952381,9ce87c00805ddeaf59283931abc8d72ac6818b0e69a066945d97a16097d121f7,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__static_clutter__IPPO__seed4__ep03,main_comparison,static_clutter,0,IPPO,4,3,40003,40003120012,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,36.004768,38.323573,144.019074,2.046146,17.622369,21.1127,0.8347,0.734407,1.1446,0,0.669332,N/A,516,1683,0.306595365418895,0.114033,0.984015,0.568932,,283,,1.0822,1.8929,1.1184,37.6371,0.952381,9ce87c00805ddeaf59283931abc8d72ac6818b0e69a066945d97a16097d121f7,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__static_clutter__IPPO__seed4__ep04,main_comparison,static_clutter,0,IPPO,4,4,40004,40004120016,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,34.673763,39.287143,138.695051,1.503635,17.017082,21.2377,0.8013,0.724752,1.094305,0,0.667531,N/A,411,1323,0.310657596371882,0.12454,1.013985,0.567402,,199,,1.0683,1.3785,1.1358,37.0817,0.952381,9ce87c00805ddeaf59283931abc8d72ac6818b0e69a066945d97a16097d121f7,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__static_clutter__IPPO__seed4__ep05,main_comparison,static_clutter,0,IPPO,4,5,40005,40005120020,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,35.923384,39.983826,143.693537,2.166267,16.411064,21.1752,0.775,0.725184,1.018181,1,0.664817,N/A,447,1445,0.309342560553633,0.137244,0.984015,0.565094,,235,,0.9579,1.7646,1.2467,39.866,0.952381,9ce87c00805ddeaf59283931abc8d72ac6818b0e69a066945d97a16097d121f7,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__static_clutter__IPPO__seed4__ep06,main_comparison,static_clutter,0,IPPO,4,6,40006,40006120024,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,32.706894,38.096077,130.827577,1.999875,17.432294,21.3002,0.8184,0.740927,1.012029,1,0.647469,N/A,515,1635,0.314984709480122,0.113086,1.013985,0.550349,,188,,0.7732,1.512,1.2314,36.0916,0.952381,9ce87c00805ddeaf59283931abc8d72ac6818b0e69a066945d97a16097d121f7,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__static_clutter__IPPO__seed4__ep07,main_comparison,static_clutter,0,IPPO,4,7,40007,40007120028,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,35.579763,37.960288,142.319051,1.816224,17.336756,21.1752,0.8187,0.741753,1.096657,2,0.641848,N/A,423,1276,0.331504702194357,0.113761,0.984015,0.545571,,290,,0.8287,1.6586,1.4417,41.5458,0.952381,9ce87c00805ddeaf59283931abc8d72ac6818b0e69a066945d97a16097d121f7,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__static_clutter__IPPO__seed4__ep08,main_comparison,static_clutter,0,IPPO,4,8,40008,40008120032,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,34.459412,38.890443,137.837647,2.339646,17.145679,21.3627,0.8026,0.72637,1.0631,0,0.673947,N/A,467,1432,0.326117318435754,0.116502,1.013985,0.572855,,220,,0.7978,1.7849,1.1358,37.7028,0.952381,9ce87c00805ddeaf59283931abc8d72ac6818b0e69a066945d97a16097d121f7,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__static_clutter__IPPO__seed4__ep09,main_comparison,static_clutter,0,IPPO,4,9,40009,40009120036,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,34.670932,38.30847,138.683727,1.445866,17.104839,21.3627,0.8007,0.742456,1.024874,0,0.636263,N/A,486,1791,0.271356783919598,0.116636,0.984015,0.540824,,239,,0.7142,1.3665,1.3547,35.7276,0.952381,9ce87c00805ddeaf59283931abc8d72ac6818b0e69a066945d97a16097d121f7,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__static_clutter__IPPO__seed5__ep00,main_comparison,static_clutter,0,IPPO,5,0,50000,50000150000,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,36.135305,36.653842,144.541218,2.334514,17.170322,21.2377,0.8085,0.701882,0.779378,1,0.682708,N/A,472,1396,0.33810888252149,0.115192,1.013985,0.580302,,334,,0.7883,1.8207,1.3688,37.6559,0.952381,f7367bcdbb9ed0a72de22fa47cc2b3c98f9f2911920a43a77f7c00d41934df2b,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__static_clutter__IPPO__seed5__ep01,main_comparison,static_clutter,0,IPPO,5,1,50001,50001150004,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,37.329749,37.526398,149.318996,2.528736,16.934916,21.1752,0.7998,0.734115,0.847749,0,0.66094,N/A,544,1644,0.330900243309002,0.101955,0.984015,0.561799,,277,,0.9645,1.7152,1.4159,39.5204,0.952381,f7367bcdbb9ed0a72de22fa47cc2b3c98f9f2911920a43a77f7c00d41934df2b,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__static_clutter__IPPO__seed5__ep02,main_comparison,static_clutter,0,IPPO,5,2,50002,50002150008,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,35.195973,37.29983,140.78389,2.216535,16.875598,21.1752,0.797,0.720625,0.976027,0,0.707387,N/A,410,1165,0.351931330472103,0.116531,1.013985,0.601279,,280,,0.7993,1.596,1.3524,38.2165,0.952381,f7367bcdbb9ed0a72de22fa47cc2b3c98f9f2911920a43a77f7c00d41934df2b,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__static_clutter__IPPO__seed5__ep03,main_comparison,static_clutter,0,IPPO,5,3,50003,50003150012,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,32.313441,38.225136,129.253766,1.919107,17.4119,21.3002,0.8175,0.740831,0.974736,1,0.645368,N/A,588,1585,0.370977917981072,0.112233,0.984015,0.548563,,296,,0.9093,1.8926,1.282,37.1133,0.952381,f7367bcdbb9ed0a72de22fa47cc2b3c98f9f2911920a43a77f7c00d41934df2b,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__static_clutter__IPPO__seed5__ep04,main_comparison,static_clutter,0,IPPO,5,4,50004,50004150016,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,36.748362,38.506236,146.993447,2.235464,17.235511,21.1127,0.8164,0.722407,0.947361,0,0.662402,N/A,508,1479,0.343475321162948,0.134531,1.013985,0.563041,,323,,0.7134,1.4899,1.2934,40.9213,0.952381,f7367bcdbb9ed0a72de22fa47cc2b3c98f9f2911920a43a77f7c00d41934df2b,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__static_clutter__IPPO__seed5__ep05,main_comparison,static_clutter,0,IPPO,5,5,50005,50005150020,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,37.230737,38.510991,148.922947,1.894638,17.554109,21.1127,0.8314,0.733147,0.970431,0,0.664525,N/A,427,1265,0.337549407114624,0.114195,0.984015,0.564846,,314,,0.9993,1.7664,1.1824,36.1422,0.952381,f7367bcdbb9ed0a72de22fa47cc2b3c98f9f2911920a43a77f7c00d41934df2b,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__static_clutter__IPPO__seed5__ep06,main_comparison,static_clutter,0,IPPO,5,6,50006,50006150024,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,36.21931,37.906418,144.877242,0.991477,17.879431,21.3002,0.8394,0.746045,1.006797,1,0.641143,N/A,548,1665,0.329129129129129,0.108458,1.013985,0.544971,,297,,0.9822,1.8659,1.3706,37.3742,0.952381,f7367bcdbb9ed0a72de22fa47cc2b3c98f9f2911920a43a77f7c00d41934df2b,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__static_clutter__IPPO__seed5__ep07,main_comparison,static_clutter,0,IPPO,5,7,50007,50007150028,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,36.806612,37.299346,147.226447,1.62532,16.688452,21.1127,0.7904,0.723697,0.952878,1,0.723982,N/A,490,1434,0.341701534170153,0.113152,0.984015,0.615385,,324,,0.9949,1.7322,1.2362,37.1084,0.952381,f7367bcdbb9ed0a72de22fa47cc2b3c98f9f2911920a43a77f7c00d41934df2b,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__static_clutter__IPPO__seed5__ep08,main_comparison,static_clutter,0,IPPO,5,8,50008,50008150032,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,34.687742,40.712343,138.750966,1.504535,18.141129,21.3002,0.8517,0.717836,0.939067,1,0.676009,N/A,547,1672,0.327153110047847,0.109981,1.013985,0.574608,,352,,1.0638,1.401,1.4572,35.7671,0.952381,f7367bcdbb9ed0a72de22fa47cc2b3c98f9f2911920a43a77f7c00d41934df2b,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__static_clutter__IPPO__seed5__ep09,main_comparison,static_clutter,0,IPPO,5,9,50009,50009150036,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,34.733768,38.839442,138.935072,1.844906,17.786509,21.1752,0.84,0.721632,0.996482,0,0.645063,N/A,483,1424,0.339185393258427,0.139345,0.984015,0.548304,,295,,0.8232,1.4594,1.377,37.4177,0.952381,f7367bcdbb9ed0a72de22fa47cc2b3c98f9f2911920a43a77f7c00d41934df2b,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__static_clutter__IPPO__seed6__ep00,main_comparison,static_clutter,0,IPPO,6,0,60000,60000180000,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,38.013911,38.21398,152.055642,2.10012,17.402868,21.1752,0.8219,0.719119,0.960497,1,0.698973,N/A,381,1118,0.340787119856887,0.120634,1.013985,0.594127,,263,,1.0656,1.4442,1.3153,37.2503,0.952381,937371beb7fdbbea65cd615566ed05051f7035bf817ee047a2019f4e0939a460,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__static_clutter__IPPO__seed6__ep01,main_comparison,static_clutter,0,IPPO,6,1,60001,60001180004,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,34.988688,41.062217,139.954753,1.826971,18.054742,21.1127,0.8552,0.729514,0.971877,1,0.67255,N/A,338,1228,0.275244299674267,0.118919,0.984015,0.571667,,305,,0.9581,1.815,1.1241,36.5607,0.952381,937371beb7fdbbea65cd615566ed05051f7035bf817ee047a2019f4e0939a460,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__static_clutter__IPPO__seed6__ep02,main_comparison,static_clutter,0,IPPO,6,2,60002,60002180008,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,35.376116,36.655867,141.504463,1.550318,17.702642,21.2377,0.8335,0.737423,0.941662,0,0.689427,N/A,404,1449,0.278812974465148,0.107975,1.013985,0.586013,,212,,0.7889,1.6941,1.294,37.5252,0.952381,937371beb7fdbbea65cd615566ed05051f7035bf817ee047a2019f4e0939a460,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__static_clutter__IPPO__seed6__ep03,main_comparison,static_clutter,0,IPPO,6,3,60003,60003180012,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,35.441574,39.142763,141.766296,1.677286,17.855299,21.3002,0.8383,0.709465,0.995528,1,0.668683,N/A,379,1315,0.288212927756654,0.119082,0.984015,0.56838,,299,,0.9477,1.3811,1.4832,35.9263,0.952381,937371beb7fdbbea65cd615566ed05051f7035bf817ee047a2019f4e0939a460,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__static_clutter__IPPO__seed6__ep04,main_comparison,static_clutter,0,IPPO,6,4,60004,60004180016,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,34.941668,37.859507,139.766672,1.422745,17.893469,21.1127,0.8475,0.727044,0.869133,3,0.706225,N/A,524,1796,0.291759465478842,0.122227,1.013985,0.600291,,319,,0.9443,1.3617,1.4481,38.0189,0.952381,937371beb7fdbbea65cd615566ed05051f7035bf817ee047a2019f4e0939a460,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__static_clutter__IPPO__seed6__ep05,main_comparison,static_clutter,0,IPPO,6,5,60005,60005180020,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,34.405501,37.789118,137.622005,2.211761,17.25925,21.2377,0.8127,0.722173,1.010056,2,0.67787,N/A,373,1218,0.30623973727422,0.096409,0.984015,0.576189,,319,,0.9975,1.6484,1.2229,37.8526,0.952381,937371beb7fdbbea65cd615566ed05051f7035bf817ee047a2019f4e0939a460,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__static_clutter__IPPO__seed6__ep06,main_comparison,static_clutter,0,IPPO,6,6,60006,60006180024,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,34.893922,38.929217,139.575688,2.034288,17.60493,21.1752,0.8314,0.727161,1.003564,2,0.694124,N/A,473,1587,0.298046628859483,0.113159,1.013985,0.590006,,251,,0.8374,1.6832,1.1054,39.2242,0.952381,937371beb7fdbbea65cd615566ed05051f7035bf817ee047a2019f4e0939a460,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__static_clutter__IPPO__seed6__ep07,main_comparison,static_clutter,0,IPPO,6,7,60007,60007180028,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,36.520319,38.731222,146.081276,1.849621,17.873403,21.3002,0.8391,0.703813,1.071491,0,0.688335,N/A,430,1423,0.302178496134926,0.111466,0.984015,0.585085,,389,,0.9319,1.4516,1.3896,38.0103,0.952381,937371beb7fdbbea65cd615566ed05051f7035bf817ee047a2019f4e0939a460,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
